table	id	source_file	offset	record_index	flags	jp_text	zh_text	status	encoded_complete	fixed_slot_status
frozen	zh_txt_304f89b4_000E7A_0025	msg/btl/026.m	0xE7A	25	long_padding	　　　　デザイナー{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　しおみ　けいこ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　くぼ　ともや{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　いしざき　まさこ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　きくもと　たかこ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　きただ　あやこ{CTRL	设计师{CTRL_0001}{CTRL_0103}{CTRL_0000}盐见惠子{CTRL_0001}{CTRL_0103}{CTRL_0000}久保智也{CTRL_0001}{CTRL_0103}{CTRL_0000}石崎雅子{CTRL_0001}{CTRL_0103}{CTRL_0000}菊本贵子{CTRL_0001}{CTRL_0103}{CTRL_0000}北田绫子{CTRL_0001}{CTRL_0103}{CTRL_0000}滨野惠理{CTRL_0001}{CTR	translated_aligned		
frozen	zh_txt_304f89b4_000F6C_0026	msg/btl/026.m	0xF6C	26	long_padding	　　　　おんがくしつ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　みやなが　ひでのり{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　いしだ　のりこ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　やすだ　えり{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　デバッグ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　たかだ　	音乐室{CTRL_0001}{CTRL_0103}{CTRL_0000}宫永英典{CTRL_0001}{CTRL_0103}{CTRL_0000}石田纪子{CTRL_0001}{CTRL_0103}{CTRL_0000}安田惠理{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}调试{CTRL_0001}{CTRL_0103}{CTRL_0000}高田干也{CTRL_0001}{CTRL_0103}{CTRL_0000}井上步美{CTRL_	translated_aligned		
frozen	zh_txt_304f89b4_001064_0027	msg/btl/026.m	0x1064	27	long_padding	　　　　デバッグ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　さいとう　ゆうた{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　ちかまつ　りゅうすけ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　ひらの　たかし{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　ふじむら　しんや{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　やなぎ　ひろあき{	调试{CTRL_0001}{CTRL_0103}{CTRL_0000}斋藤勇太{CTRL_0001}{CTRL_0103}{CTRL_0000}近松龙介{CTRL_0001}{CTRL_0103}{CTRL_0000}平野隆{CTRL_0001}{CTRL_0103}{CTRL_0000}藤村慎也{CTRL_0001}{CTRL_0103}{CTRL_0000}柳浩明{CTRL_0001}{CTRL_0103}{CTRL_0000}山田圭介                  	translated_aligned		
frozen	zh_txt_304f89b4_001146_0028	msg/btl/026.m	0x1146	28	long_padding	　　　　ディレクション{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　たつた　けんじ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　（いじょう　せいさく　株式会社トーセ）	导演{CTRL_0001}{CTRL_0103}{CTRL_0000}龙田健二{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}（以上由托塞制作）                                               	translated_aligned		
frozen	zh_txt_304f89b4_0011BC_0029	msg/btl/026.m	0x11BC	29	long_padding	　　　　シナリオ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　やなぎさか　あきひこ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　オリジナルキャラクターデザイン・げんあん{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　オイコ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　たなか　ともゆき{CTRL_0001}{CTRL_0001}{CTRL_0	剧本{CTRL_0001}{CTRL_0103}{CTRL_0000}柳坂明彦{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}原创角色设计·原案{CTRL_0001}{CTRL_0103}{CTRL_0000}欧伊科{CTRL_0001}{CTRL_0103}{CTRL_0000}田中智之{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}总制作人{CTRL_0001}{CTRL_0103}{CTRL	translated_aligned		
frozen	zh_txt_304f89b4_0012D8_0030	msg/btl/026.m	0x12D8	30	long_padding	　　　カットイン・パッケージイラストレーション{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　げんが{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　おおつぼ　ゆきまろ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　クリンナップ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　たきおか　みれ{CTRL_0001}{CTRL_000	插图·包装插画{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}原画{CTRL_0001}{CTRL_0103}{CTRL_0000}大坪幸麿{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}清稿{CTRL_0001}{CTRL_0103}{CTRL_0000}泷冈美礼{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}上色{CTRL_0001}{CTRL_0103	translated_aligned		
frozen	zh_txt_304f89b4_0013BC_0031	msg/btl/026.m	0x13BC	31	long_padding	　　　　ろくおんえんしゅつ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　かみお　ちはる{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　おんきょうせいさくきょうりょく{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　楽音舎{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　担当　つかだ　まさひろ	录音导演{CTRL_0001}{CTRL_0103}{CTRL_0000}神尾千春{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}音响制作协助{CTRL_0001}{CTRL_0103}{CTRL_0000}乐音舍{CTRL_0001}{CTRL_0103}{CTRL_0000}负责人 冢田正宏                                                               	translated_aligned		
frozen	zh_txt_304f89b4_00146A_0032	msg/btl/026.m	0x146A	32	long_padding	　　　かんしゅう{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　週刊少年ジャンプ編集部{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　やはぎ　こうすけ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　株式会社集英社・ライツ事業部{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　うしき　けんいちろう{CTRL_0001}{CTRL_0001}{CTRL_	监修{CTRL_0001}{CTRL_0103}{CTRL_0000}周刊少年JUMP编辑部{CTRL_0001}{CTRL_0103}{CTRL_0000}矢作康介{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}集英社·版权事业部{CTRL_0001}{CTRL_0103}{CTRL_0000}牛木健一郎{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}东京电视台{CTRL_0001}{CTRL_	translated_aligned		
frozen	zh_txt_304f89b4_00158C_0033	msg/btl/026.m	0x158C	33	long_padding	　　　　株式会社ぴえろ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　ほおのきだに　なおじ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　うえだ　かずみち{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　いとう　あきお{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　かくま　ちあき{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}　	小丑社{CTRL_0001}{CTRL_0103}{CTRL_0000}朴木谷直司{CTRL_0001}{CTRL_0103}{CTRL_0000}植田和通{CTRL_0001}{CTRL_0103}{CTRL_0000}伊藤彰男{CTRL_0001}{CTRL_0103}{CTRL_0000}角间千晶{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}伊达勇登                                        	translated_aligned		
frozen	zh_txt_304f89b4_0016B4_0035	msg/btl/026.m	0x16B4	35	long_padding	　　　　スペシャルサンクス{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　	特别鸣谢{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}                        	translated_aligned		
frozen	zh_txt_4f4c4f52_000008_0000	msg/btl/027.m	0x8	0	long_padding	このつづきは　ゲームを　かって　たのしもう！{CTRL_0001}ナルトたちとの　大ぼうけんが　きみをまっている！{CTRL_0001}ＷｉーＦｉつうしんで　ぜんこくの　ライバルと{CTRL_0001}はくねつの　バトルを　くりひろげよう！	后续内容请购买游戏体验！{CTRL_0001}与鸣人他们的大冒险等着你！{CTRL_0001}通过Wi-Fi通信，和全国对手{CTRL_0001}展开白热化的战斗吧！                                    	translated_aligned		
frozen	zh_txt_4f4c4f52_0000C2_0001	msg/btl/027.m	0xC2	1	long_padding	　　　　ゲームで　やくだつ　あんごうだよ！{CTRL_0001}{CTRL_0001}　　　　　は・へ・ぬ・ち・り・を・ほ・と	游戏有用密码！{CTRL_0001}{CTRL_0001}波部奴知利乎保止                                     	translated_aligned		
frozen	zh_txt_4f4c4f52_000122_0002	msg/btl/027.m	0x122	2	long_padding	Ａボタンを　おすと{CTRL_0001}もういちど　バトルが　はじまります	按A键{CTRL_0001}会再次开始战斗                          	translated_aligned		
frozen	zh_txt_a2cc37d6_00001A_0000	msg/eiga/009.m	0x1A	0	long_padding	「・・・・・・・・・・・・」	「…………」            	translated_aligned		
frozen	zh_txt_a2cc37d6_000050_0001	msg/eiga/009.m	0x50	1	long_padding	「・・・・・・・・・・・・」	「…………」            	translated_aligned		
frozen	zh_txt_a2cc37d6_000086_0002	msg/eiga/009.m	0x86	2	long_padding	「・・・・・・・・・・・・」	「…………」            	translated_aligned		
frozen	zh_txt_a2cc37d6_0000BC_0003	msg/eiga/009.m	0xBC	3	long_padding	（・・・なんで{CTRL_0001}なにも　しゃべんないんだってばよ・・・）	（……为什么{CTRL_0001}一句话也不说啊……）        	translated_aligned		
frozen	zh_txt_a2cc37d6_000124_0005	msg/eiga/009.m	0x124	5	long_padding	（こんなンなら{CTRL_0001}さそわなきゃ　よかったってばよー・・・）	（早知道这样{CTRL_0001}就不该约他啊……）           	translated_aligned		
frozen	zh_txt_a2cc37d6_0001BE_0007	msg/eiga/009.m	0x1BE	7	long_padding	「さそってくれたことに　かんしゃする・・・」	「谢谢你邀请我……」                	translated_aligned		
frozen	zh_txt_a2cc37d6_000226_0009	msg/eiga/009.m	0x226	9	long_padding	いやぁー！{CTRL_0001}よろこんで　もらえて　よかったってばよ！」	哎呀！{CTRL_0001}你喜欢就好！」                        	translated_aligned		
frozen	zh_txt_bd7bd758_000080_0002	msg/eiga/011.m	0x80	2	long_padding	「うおおおおおおおおおおおお！{CTRL_0001}ナルトくん！　たのしかったですね！」	「哦哦哦哦哦哦哦！{CTRL_0001}鸣人！真开心啊！」              	translated_aligned		
frozen	zh_txt_bd7bd758_0000DA_0003	msg/eiga/011.m	0xDA	3	long_padding	「ああ！　さいこうだったってばよ！」	「没错！太棒啦！」           	translated_aligned		
frozen	zh_txt_bd7bd758_00011A_0004	msg/eiga/011.m	0x11A	4	long_padding	「なんだか　すごく　やるきが　でてきましたよ！」	「感觉干劲一下子上来了！」           	translated_aligned		
frozen	zh_txt_bd7bd758_00015A_0005	msg/eiga/011.m	0x15A	5	long_padding	「ナルトくん！　いまから　いっしょに{CTRL_0001}修業（しゅぎょう）しませんか！？」	「鸣人！现在一起{CTRL_0001}修行吧！？」                              	translated_aligned		
frozen	zh_txt_bd7bd758_0001B8_0006	msg/eiga/011.m	0x1B8	6	long_padding	「やる！　やる！　やるってばよ！」	「练！练！我练！」         	translated_aligned		
frozen	zh_txt_bd7bd758_0001F0_0007	msg/eiga/011.m	0x1F0	7	long_padding	「それじゃ　さっそく　いきましょう！{CTRL_0001}まずは　木ノ葉の里　１００しゅう　マラソンです！」	「那就马上出发！{CTRL_0001}先绕木叶村跑100圈马拉松！」                         	translated_aligned		
frozen	zh_txt_bd7bd758_00025E_0008	msg/eiga/011.m	0x25E	8	long_padding	「よっしゃ！{CTRL_0001}きあいいれて　いくってばよ！」	「好嘞！{CTRL_0001}拿出干劲冲吧！」        	translated_aligned		
frozen	zh_txt_b49fabea_00004C_0001	msg/eiga/013.m	0x4C	1	long_padding	「えいがなんて　みないで{CTRL_0001}オレに　修業（しゅぎょう）つけてくれってばよ！」	「别看电影了{CTRL_0001}来陪我修行吧！」                                	translated_aligned		
frozen	zh_txt_b49fabea_0000AC_0002	msg/eiga/013.m	0xAC	2	long_padding	「なんじゃ？{CTRL_0001}おまえ　えいがが　きらいじゃったかのォ？」	「怎么？{CTRL_0001}你讨厌电影吗？」                    	translated_aligned		
frozen	zh_txt_b49fabea_0000FE_0003	msg/eiga/013.m	0xFE	3	long_padding	「えいがは　すきだけど・・・{CTRL_0001}いまは　修業が　したいんだってばよ！」	「电影我喜欢……{CTRL_0001}可现在我想修行！」                 	translated_aligned		
frozen	zh_txt_b49fabea_00017A_0005	msg/eiga/013.m	0x17A	5	long_padding	「オホォー！　みてみい　ナルト！{CTRL_0001}きれいな　おひめさまが　でておるぞ！」	「哦哦！快看，鸣人！{CTRL_0001}有个漂亮公主哦！」               	translated_aligned		
frozen	zh_txt_b49fabea_000374_0011	msg/eiga/013.m	0x374	11	long_padding	「のほほーーーーーーーー！{CTRL_0001}よしよし　それじゃ　いくと　するかのォ！」	「哦呵呵——！{CTRL_0001}好好，那就出发吧！」                   	translated_aligned		
frozen	zh_txt_b49fabea_0003EA_0012	msg/eiga/013.m	0x3EA	12	long_padding	「・・・たんじゅんだってばよ」	「……真单纯啊」        	translated_aligned		
frozen	zh_txt_d81b9b2a_00001A_0000	msg/eiga/015.m	0x1A	0	long_padding	「・・・フン　えいがなんて{CTRL_0001}どこが　たのしいんだ・・・」	「……哼 电影有什么{CTRL_0001}好看的……」          	translated_aligned		
frozen	zh_txt_d81b9b2a_00009A_0002	msg/eiga/015.m	0x9A	2	long_padding	（えいがは　しっぱい　だったかしら・・・{CTRL_0001}しゃーんなろー！）	（电影选错了吗……{CTRL_0001}可恶！）                     	translated_aligned		
frozen	zh_txt_d81b9b2a_0000FC_0003	msg/eiga/015.m	0xFC	3	long_padding	「せ　せっかくだし　みていきましょうよ」	「难得来了，就看完吧」         	translated_aligned		
frozen	zh_txt_d81b9b2a_0001B8_0006	msg/eiga/015.m	0x1B8	6	long_padding	（サスケくん　さっきから　ずっと　むごんだわ・・・{CTRL_0001}おこってないわよね・・・？）	（佐助从刚才起一直沉默……{CTRL_0001}他没生气吧……？）              	translated_aligned		
frozen	zh_txt_d81b9b2a_0002C0_0010	msg/eiga/015.m	0x2C0	10	long_padding	（フフッ・・・　サスケくん{CTRL_0001}いがいと　もりあがってるみたい・・・）	（呵呵……佐助{CTRL_0001}好像意外地看入迷了……）         	translated_aligned		
frozen	zh_txt_9e763ec4_00001A_0000	msg/eiga/016.m	0x1A	0	long_padding	「アンタが　えいがに　さそってくるなんて{CTRL_0001}めずらしいな・・・」	「你竟然约我看电影{CTRL_0001}真少见啊……」              	translated_aligned		
frozen	zh_txt_9e763ec4_0000A6_0002	msg/eiga/016.m	0xA6	2	long_padding	「まぁ　えいがは　あんまり　すきじゃねーが{CTRL_0001}つきあってやるよ」	「电影我不太喜欢{CTRL_0001}不过就陪你吧」                 	translated_aligned		
frozen	zh_txt_9e763ec4_0000FA_0003	msg/eiga/016.m	0xFA	3	long_padding	「・・・・・・・・・・・・」	「…………」            	translated_aligned		
frozen	zh_txt_726de6fb_00001A_0000	msg/eiga/017.m	0x1A	0	long_padding	「サクラ！　なんで　あんただけ{CTRL_0001}サスケくんと　えいがに　でてんのよ！」	「小樱！凭什么只有你{CTRL_0001}和佐助一起演电影！」          	translated_aligned		
frozen	zh_txt_726de6fb_00008A_0002	msg/eiga/017.m	0x8A	2	long_padding	「フフン　わたしの　ほうが{CTRL_0001}いっぽ　リードしてるみたいね」	「哼哼，看来我{CTRL_0001}领先一步呢」                   	translated_aligned		
frozen	zh_txt_726de6fb_000110_0004	msg/eiga/017.m	0x110	4	long_padding	「まけいぬの　とおぼえにしか　きこえないわよー{CTRL_0001}いのブタ！！」	「听着只像败犬在叫哦{CTRL_0001}井野猪！！」              	translated_aligned		
frozen	zh_txt_726de6fb_000164_0005	msg/eiga/017.m	0x164	5	long_padding	「ううううううううう・・・{CTRL_0001}{CTRL_0101}{CTRL_001E}く　くやしぃー！」	「唔唔唔……{CTRL_0001}{CTRL_0101}{CTRL_001E}可、可恶！」          	translated_aligned		
frozen	zh_txt_0768e9e8_00001A_0000	msg/eiga/018.m	0x1A	0	long_padding	「バリバリバリバリ・・・・・・」	「咔嚓咔嚓……」          	translated_aligned		
frozen	zh_txt_0768e9e8_00006E_0002	msg/eiga/018.m	0x6E	2	long_padding	「バリバリバリバリバリ・・・・・・」	「咔嚓咔嚓咔嚓……」        	translated_aligned		
frozen	zh_txt_0768e9e8_0000A0_0003	msg/eiga/018.m	0xA0	3	long_padding	「ＺＺＺ・・・　ＺＺＺ・・・」	「ZZZ… ZZZ…」             	translated_aligned		
frozen	zh_txt_94794f99_00001A_0000	msg/eiga/019.m	0x1A	0	long_padding	「木ノ葉には　えいがかんも　あるのか・・・{CTRL_0001}この里には　いろいろなものが　あるのだな」	「木叶还有电影院啊…{CTRL_0001}这村子真是什么都有啊」                       	translated_aligned		
frozen	zh_txt_94794f99_0000BE_0002	msg/eiga/019.m	0xBE	2	long_padding	「いや・・・　あることは　あるが{CTRL_0001}木ノ葉ほど　にぎやかでは　ないな」	「不…有是有，{CTRL_0001}但没木叶这么热闹」                    	translated_aligned		
frozen	zh_txt_94794f99_000148_0004	msg/eiga/019.m	0x148	4	long_padding	「・・・めんどくせーけど　きがむいたらな・・・」	「…麻烦死了，有心情再说…」        	translated_aligned		
frozen	zh_txt_e2e8a762_00001A_0000	msg/eiga/020.m	0x1A	0	long_padding	（サスケくんと　えいが　みれるなんてね～）	（能和佐助一起看电影～）        	translated_aligned		
frozen	zh_txt_e2e8a762_00005A_0001	msg/eiga/020.m	0x5A	1	long_padding	「ん～・・・　でも　ふたりならんで{CTRL_0001}すわれるところが　ないわね」	「嗯…可是能并排{CTRL_0001}坐的位子没有呢」                	translated_aligned		
frozen	zh_txt_e2e8a762_0000B0_0002	msg/eiga/020.m	0xB0	2	long_padding	「べつに　ならんでみる　ひつようも　ないだろ・・・」	「没必要非要坐一起看吧…」               	translated_aligned		
frozen	zh_txt_e2e8a762_0000FA_0003	msg/eiga/020.m	0xFA	3	long_padding	（あいかわらず　クールなんだから{CTRL_0103}{CTRL_0001}♪{CTRL_0103}{CTRL_0000}）	（还是那么酷{CTRL_0103}{CTRL_0001}♪{CTRL_0103}{CTRL_0000}）              	translated_aligned		
frozen	zh_txt_e2e8a762_000146_0004	msg/eiga/020.m	0x146	4	long_padding	「あ！　あそこ　つめてもらえれば{CTRL_0001}すわれるんじゃない！」	「啊！那边让一让{CTRL_0001}就能坐了！」              	translated_aligned		
frozen	zh_txt_e2e8a762_000194_0005	msg/eiga/020.m	0x194	5	long_padding	「すいませーん　ちょっと　つめてもらえます？」	「不好意思，能让一下吗？」         	translated_aligned		
frozen	zh_txt_e2e8a762_00029C_0010	msg/eiga/020.m	0x29C	10	long_padding	「やだ！　はじまっちゃうじゃない！{CTRL_0001}{CTRL_0101}<	「糟了！要开始了！{CTRL_0001}{CTRL_0101}        	translated_aligned		
frozen	zh_txt_e2e8a762_0002D0_0011	msg/eiga/020.m	0x2D0	11	long_padding	・・・こーなったら　しょうがない！」	…那就没办法了！」           	translated_aligned		
frozen	zh_txt_e2e8a762_00030A_0012	msg/eiga/020.m	0x30A	12	long_padding	「{CTRL_0103}{CTRL_0002}忍法・心転身の術（しんてんしんのじゅつ）{CTRL_0103}{CTRL_0000}！」	「{CTRL_0103}{CTRL_0002}忍法·心转身之术{CTRL_0103}{CTRL_0000}！」                	translated_aligned		
frozen	zh_txt_e2e8a762_000392_0014	msg/eiga/020.m	0x392	14	long_padding	よし！　あいたわよ！{CTRL_0001}サスケくん！」	好！开了！{CTRL_0001}佐助！」         	translated_aligned		
frozen	zh_txt_e2e8a762_0003D0_0015	msg/eiga/020.m	0x3D0	15	long_padding	「・・・・・・・・・・・・」	「…………」            	translated_aligned		
frozen	zh_txt_5a8c6bad_0000AE_0002	msg/eiga/021.m	0xAE	2	long_padding	「白眼（びゃくがん）！！」	「白眼！！」          	translated_aligned		
frozen	zh_txt_a4f81ff0_00001A_0000	msg/eiga/022.m	0x1A	0	long_padding	「たのしかったですね！　テンテン！」	「真开心呢！天天！」        	translated_aligned		
