id	jp_id_ref	category	source_file	offset	record_index	chunk_id	issues	auto_changes	strategy	prefix_len	prefix_hex	prefix_text	expected_tokens	tokens_before	tokens_after	encoded_len_after	payload_capacity_after	capacity_delta_after	missing_chars	adjusted_jp_text	zh_text_before	zh_text_after
zh_txt_0d5c73a4_00058A_0019	txt_0d5c73a4_00058A_0019	message	msg/fld/011.m	0x58A	19	chunk_0113	auto_adjusted_structure_residue	add_open_quote	strip_prefix_before_open_quote	50	83 43 83 60 83 83 83 43 83 60 83 83 81 45 81 45 81 45 81 45 81 45 81 45 83 43 83 60 83 83 83 43 83 60 83 83 81 45 81 45 81 45 03 01 00 00 03 00 02 00	イチャイチャ・・・・・・イチャイチャ・・・{CTRL_0103}{CTRL_0000}{CTRL_0003}{CTRL_0002}	CTRL_0103 CTRL_0000 CTRL_0003 CTRL_0002 CTRL_0001	CTRL_0103 CTRL_0000 CTRL_0003 CTRL_0002 CTRL_0001	CTRL_0103 CTRL_0000 CTRL_0003 CTRL_0002 CTRL_0001	70	84	14		「イチャイチャ・・・・・・イチャイチャ・・・{CTRL_0103}{CTRL_0000}{CTRL_0003}{CTRL_0002}「・・・・・・・・・・・・なぁに？{CTRL_0001}わたしたちの　ことは　ほうって　おいてくれる？」	亲热亲热……亲热……{CTRL_0103}{CTRL_0000}{CTRL_0003}{CTRL_0002}「………………什么呀？{CTRL_0001}能别管我们吗？」	「亲热亲热……亲热……{CTRL_0103}{CTRL_0000}{CTRL_0003}{CTRL_0002}「………………什么呀？{CTRL_0001}能别管我们吗？」
zh_txt_0d5c73a4_000BA4_0033	txt_0d5c73a4_000BA4_0033	message	msg/fld/011.m	0xBA4	33	chunk_0113	auto_adjusted_structure_residue	add_open_quote	strip_prefix_before_open_quote	16	82 CD 82 A2 01 00 82 A2 82 A2 82 A6 06 00 00 00	はい{CTRL_0001}いいえ{CTRL_0006}{CTRL_0000}	CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001	CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001	CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001	36	52	16		「はい{CTRL_0001}いいえ{CTRL_0006}{CTRL_0000}「わかりました{CTRL_0001}それでは　どうぞ　ごらんください！」	是{CTRL_0001}否{CTRL_0006}{CTRL_0000}「明白了{CTRL_0001}那么请观看！」	「是{CTRL_0001}否{CTRL_0006}{CTRL_0000}「明白了{CTRL_0001}那么请观看！」
zh_txt_b61005a9_0000B6_0002	txt_b61005a9_0000B6_0002	message	msg/fld/018.m	0xB6	2	chunk_0119	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	36 00 00 00 02 02 00 00 36 00	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3600 CTRL_8100		28	48	20		「こんにちは　任務（にんむ）がんばってますか？」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}「你好，任务进行得怎么样？」	「你好，任务进行得怎么样？」
zh_txt_b61005a9_0000FE_0003	txt_b61005a9_0000FE_0003	message	msg/fld/018.m	0xFE	3	chunk_0119	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	36 00 00 00 02 02 00 00 36 00	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3600 CTRL_8100		26	48	22		「だいかつやくでしたね！　おつかれさまでした！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}「大显身手了呢！辛苦了！」	「大显身手了呢！辛苦了！」
zh_txt_b61005a9_00029C_0011	txt_b61005a9_00029C_0011	message	msg/fld/018.m	0x29C	11	chunk_0119	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	36 00 00 00 02 02 00 00 36 00	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3600 CTRL_8100		16	38	22		「任務（にんむ）おつかれさまでした！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}「任务辛苦了！」	「任务辛苦了！」
zh_txt_4645d558_00028E_0009	txt_4645d558_00028E_0009	message	msg/fld/019.m	0x28E	9	chunk_0120	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	3D 00 00 00 02 02 00 00 3D 00	={CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3D00}{CTRL_00}	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3D00 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	42	60	18		「ここでは　{CTRL_0103}{CTRL_0002}くちよせシート{CTRL_0103}{CTRL_0000}が{CTRL_0001}できるんだな　コレ！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3D00}{CTRL_8100}「这里能制作{CTRL_0103}{CTRL_0002}口寄术席{CTRL_0103}{CTRL_0000}哦{CTRL_0001}就这样！」	「这里能制作{CTRL_0103}{CTRL_0002}口寄术席{CTRL_0103}{CTRL_0000}哦{CTRL_0001}就这样！」
zh_txt_4645d558_0003AE_0013	txt_4645d558_0003AE_0013	message	msg/fld/019.m	0x3AE	13	chunk_0120	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	35 00 00 00 02 02 00 00 35 00	5{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3500 CTRL_8100		10	14	4		「アンアン！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_8100}「汪汪！」	「汪汪！」
zh_txt_4645d558_00069C_0023	txt_4645d558_00069C_0023	message	msg/fld/019.m	0x69C	23	chunk_0120	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	3D 00 00 00 02 02 00 00 3D 00	={CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3D00}{CTRL_00}	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3D00 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	46	70	24		「てにいれた　{CTRL_0103}{CTRL_0002}くちよせシート{CTRL_0103}{CTRL_0000}を{CTRL_0001}下がめんに　セットして・・・」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3D00}{CTRL_8100}「获得了{CTRL_0103}{CTRL_0002}口寄术席{CTRL_0103}{CTRL_0000}，{CTRL_0001}请在下屏设置……」	「获得了{CTRL_0103}{CTRL_0002}口寄术席{CTRL_0103}{CTRL_0000}，{CTRL_0001}请在下屏设置……」
zh_txt_f6ebe60b_000170_0005	txt_f6ebe60b_000170_0005	message	msg/fld/021.m	0x170	5	chunk_0122	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	3A 00 00 00 02 02 00 00 3A 00	:{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3A00}{CTRL_00}	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3A00 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	42	68	26		「ここは　{CTRL_0103}{CTRL_0002}くみてどうじょう{CTRL_0103}{CTRL_0000}だ！{CTRL_0001}なにを　おこないたいんだ？」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3A00}{CTRL_8100}「这里是{CTRL_0103}{CTRL_0002}对战道场{CTRL_0103}{CTRL_0000}！{CTRL_0001}你想做什么？」	「这里是{CTRL_0103}{CTRL_0002}对战道场{CTRL_0103}{CTRL_0000}！{CTRL_0001}你想做什么？」
zh_txt_f6ebe60b_0001CA_0006	txt_f6ebe60b_0001CA_0006	message	msg/fld/021.m	0x1CA	6	chunk_0122	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	38 00 00 00 02 02 00 00 38 00	8{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3800}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3800 CTRL_8100 CTRL_0001	CTRL_0001	46	68	22		「つよい　あいてに　かつためには{CTRL_0001}じぶんの　つよさだけじゃ　ダメよ」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3800}{CTRL_8100}「想要战胜强大的对手{CTRL_0001}光靠自己的实力可不行哦」	「想要战胜强大的对手{CTRL_0001}光靠自己的实力可不行哦」
zh_txt_f6ebe60b_000256_0008	txt_f6ebe60b_000256_0008	message	msg/fld/021.m	0x256	8	chunk_0122	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	38 00 00 00 02 02 00 00 38 00	8{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3800}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3800 CTRL_8100 CTRL_0001	CTRL_0001	42	84	42		「くみてで　じつりょくが　ついたら{CTRL_0001}つうしんたいせんで　たいせんしてみると　いいわ」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3800}{CTRL_8100}「在对战中积累实力后{CTRL_0001}可以试试通信对战哦」	「在对战中积累实力后{CTRL_0001}可以试试通信对战哦」
zh_txt_f6ebe60b_0003C0_0013	txt_f6ebe60b_0003C0_0013	message	msg/fld/021.m	0x3C0	13	chunk_0122	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	3A 00 00 00 02 02 00 00 3A 00	:{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3A00}{CTRL_00}	CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3A00 CTRL_8100 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	193	292	99		「まず　くみては　ぜんぶで　３しゅるい　あるぞ{CTRL_0001}{CTRL_0103}{CTRL_0002}くみて　げんていくみて　サバイバルくみて{CTRL_0103}{CTRL_0000}　だ」{CTRL_0001}「{CTRL_0103}{CTRL_0002}くみて　サバイバルくみて{CTRL_0103}{CTRL_0000}は{CTRL_0001}じゆうな　メンバーで　いどむことが　できるが」{CTRL_0001}「{CTRL_0103}{CTRL_0002}げんていくみて{CTRL_0103}{CTRL_0000}は　あらかじめ　きめられたメンバーで{CTRL_0001}いどむことに　なるから　ちゅういしろ！」	:{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3A00}{CTRL_8100}嗯，首先，组手总共有3种哦。{CTRL_0001}{CTRL_0103}{CTRL_0002}组手、限定组手、生存组手{CTRL_0103}{CTRL_0000}。”{CTRL_0001}“{CTRL_0103}{CTRL_0002}组手和生存组手{CTRL_0103}{CTRL_0000}是{CTRL_0001}可以自由选择成员发起挑战，但是”{CTRL_0001}“{CTRL_0103}{CTRL_0002}限定组手{CTRL_0103}{CTRL_0000}是必须用预先定好的成员{CTRL_0001}发起挑战，注意了！”	「嗯，首先，组手总共有3种哦。{CTRL_0001}{CTRL_0103}{CTRL_0002}组手、限定组手、生存组手{CTRL_0103}{CTRL_0000}。”{CTRL_0001}“{CTRL_0103}{CTRL_0002}组手和生存组手{CTRL_0103}{CTRL_0000}是{CTRL_0001}可以自由选择成员发起挑战，但是”{CTRL_0001}“{CTRL_0103}{CTRL_0002}限定组手{CTRL_0103}{CTRL_0000}是必须用预先定好的成员{CTRL_0001}发起挑战，注意了！”
zh_txt_f1d2e607_0003F2_0012	txt_f1d2e607_0003F2_0012	message	msg/fld/023.m	0x3F2	12	chunk_0124	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	36 00 00 00 02 02 00 00 36 00	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3600 CTRL_8100 CTRL_0001	CTRL_0001	34	56	22		「綱手（ツナデ）さまが　おまちです！{CTRL_0001}さぁ！　はやく！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}纲手大人正在等您！{CTRL_0001}快！快点！」	「纲手大人正在等您！{CTRL_0001}快！快点！」
zh_txt_f1d2e607_000442_0013	txt_f1d2e607_000442_0013	message	msg/fld/023.m	0x442	13	chunk_0124	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	36 00 00 00 02 02 00 00 36 00	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3600 CTRL_8100 CTRL_0001	CTRL_0001	36	84	48		「わたしたちは　ここを　はなれることは　できません！{CTRL_0001}よろしく　おねがいしますね！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}我们不能离开这里！{CTRL_0001}拜托你们了！」	「我们不能离开这里！{CTRL_0001}拜托你们了！」
zh_txt_df1b8d0f_000110_0003	txt_df1b8d0f_000110_0003	message	msg/fld/027.m	0x110	3	chunk_0128	auto_adjusted_structure_residue	add_open_quote	strip_prefix_before_open_quote	36	82 D4 82 AB 01 00 82 DA 82 A4 82 AE 01 00 82 C7 82 A4 82 AE 01 00 82 A4 82 E9 01 00 82 E2 82 DF 82 E9 00 00	ぶき{CTRL_0001}ぼうぐ{CTRL_0001}どうぐ{CTRL_0001}うる{CTRL_0001}やめる{CTRL_0000}	CTRL_0001 CTRL_0001 CTRL_0001 CTRL_0001 CTRL_0000 CTRL_0001	CTRL_0001 CTRL_0001 CTRL_0001 CTRL_0001 CTRL_0000 CTRL_0001	CTRL_0001 CTRL_0001 CTRL_0001 CTRL_0001 CTRL_0000 CTRL_0001	74	78	4		「ぶき{CTRL_0001}ぼうぐ{CTRL_0001}どうぐ{CTRL_0001}うる{CTRL_0001}やめる{CTRL_0000}「ぼうぐを　かってくれるのか？{CTRL_0001}よりすぐりの　ぼうぐ　きゃはん　ばかりだぜ！」	武器{CTRL_0001}防具{CTRL_0001}道具{CTRL_0001}出售{CTRL_0001}取消{CTRL_0000}你要买防具吗？{CTRL_0001}都是精挑细选的防具和护腿！	「武器{CTRL_0001}防具{CTRL_0001}道具{CTRL_0001}出售{CTRL_0001}取消{CTRL_0000}你要买防具吗？{CTRL_0001}都是精挑细选的防具和护腿！
zh_txt_dc122c8a_0011CE_0061	txt_dc122c8a_0011CE_0061	message	msg/fld/029.m	0x11CE	61	chunk_0130	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	37 00 00 00 02 02 00 00 37 00	7{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3700}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3700 CTRL_8100 CTRL_0001	CTRL_0001	34	68	34		「オレたちのことは　きにするな！{CTRL_0001}なーに　こんぐらい　かるいもんさ」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3700}{CTRL_8100}别管我们了！{CTRL_0001}这点小事不算什么」	「别管我们了！{CTRL_0001}这点小事不算什么」
zh_txt_dc122c8a_0012AE_0064	txt_dc122c8a_0012AE_0064	message	msg/fld/029.m	0x12AE	64	chunk_0130	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	38 00 00 00 02 02 00 00 38 00	8{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3800}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3800 CTRL_8100		22	40	18		「ここは　わたしたちに　まかせなさい！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3800}{CTRL_8100}这里就交给我们吧！」	「这里就交给我们吧！」
zh_txt_f3b3bfac_0006E8_0027	txt_f3b3bfac_0006E8_0027	message	msg/fld/033.m	0x6E8	27	chunk_0135	auto_adjusted_structure_residue	add_open_quote	strip_prefix_before_open_quote	22	82 A9 82 A4 01 00 82 A4 82 E9 01 00 82 E2 82 DF 82 E9 06 00 00 00	かう{CTRL_0001}うる{CTRL_0001}やめる{CTRL_0006}{CTRL_0000}	CTRL_0001 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0006 CTRL_0000	CTRL_0001 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0006 CTRL_0000	CTRL_0001 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0001 CTRL_0006 CTRL_0000 CTRL_0006 CTRL_0000	366	564	198		「かう{CTRL_0001}うる{CTRL_0001}やめる{CTRL_0006}{CTRL_0000}「なにか　いるのかい？　すきなだけ　みていきな！」{CTRL_0006}{CTRL_0000}「いらないものが　あれば　かいとらせてもらうぞ！{CTRL_0001}しのび札だけは　かいとれないけどな！」{CTRL_0006}{CTRL_0000}「かいものメニューを　しゅうりょうします」{CTRL_0006}{CTRL_0000}ぶき{CTRL_0001}ぼうぐ{CTRL_0001}うる{CTRL_0001}やめる{CTRL_0006}{CTRL_0000}「ぶきを　こうにゅうして　くれるんですか？{CTRL_0001}砂隠れ　げんていのモノも　ありますよ」{CTRL_0006}{CTRL_0000}「ぼうぐを　こうにゅうして　くれるんですか？{CTRL_0001}めずらしいきゃはんも　ありますよ」{CTRL_0006}{CTRL_0000}「なにかいらない　どうぐやそうびがあれば　かいとりますよ{CTRL_0001}しのび札だけは　かいとれませんが」{CTRL_0006}{CTRL_0000}「かいものメニューを　しゅうりょうします」{CTRL_0006}{CTRL_0000}うれるものを　もっていません！	买{CTRL_0001}卖{CTRL_0001}取消{CTRL_0006}{CTRL_0000}“想要点什么？随便看看吧！”{CTRL_0006}{CTRL_0000}“如果有不需要的东西，我可以收购哦！{CTRL_0001}不过忍术卡片可没法收购哦！”{CTRL_0006}{CTRL_0000}“结束购物菜单”{CTRL_0006}{CTRL_0000}武器{CTRL_0001}防具{CTRL_0001}卖{CTRL_0001}取消{CTRL_0006}{CTRL_0000}“您要购买武器吗？{CTRL_0001}还有砂隐限定的东西哦”{CTRL_0006}{CTRL_0000}“您要购买防具吗？{CTRL_0001}还有稀有的腿甲哦”{CTRL_0006}{CTRL_0000}“如果您有什么不需要的道具或装备，我可以收购哦{CTRL_0001}不过忍术卡片我可不能收”{CTRL_0006}{CTRL_0000}“结束购物菜单”{CTRL_0006}{CTRL_0000}没有可以卖的东西！	「买{CTRL_0001}卖{CTRL_0001}取消{CTRL_0006}{CTRL_0000}“想要点什么？随便看看吧！”{CTRL_0006}{CTRL_0000}“如果有不需要的东西，我可以收购哦！{CTRL_0001}不过忍术卡片可没法收购哦！”{CTRL_0006}{CTRL_0000}“结束购物菜单”{CTRL_0006}{CTRL_0000}武器{CTRL_0001}防具{CTRL_0001}卖{CTRL_0001}取消{CTRL_0006}{CTRL_0000}“您要购买武器吗？{CTRL_0001}还有砂隐限定的东西哦”{CTRL_0006}{CTRL_0000}“您要购买防具吗？{CTRL_0001}还有稀有的腿甲哦”{CTRL_0006}{CTRL_0000}“如果您有什么不需要的道具或装备，我可以收购哦{CTRL_0001}不过忍术卡片我可不能收”{CTRL_0006}{CTRL_0000}“结束购物菜单”{CTRL_0006}{CTRL_0000}没有可以卖的东西！
zh_txt_a346a806_0000EC_0003	txt_a346a806_0000EC_0003	message	msg/fld/034.m	0xEC	3	chunk_0136	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	39 00 00 00 02 02 00 00 39 00	9{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3900}{CTRL_00}	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3900 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	50	76	26		「ここでは　{CTRL_0103}{CTRL_0002}つうしん{CTRL_0103}{CTRL_0000}で　あそぶことが　できるわよ！{CTRL_0001}どうすんの！？」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3900}{CTRL_8100}在这里可以使用{CTRL_0103}{CTRL_0002}通信{CTRL_0103}{CTRL_0000}来玩哦！{CTRL_0001}怎么办！？」	「在这里可以使用{CTRL_0103}{CTRL_0002}通信{CTRL_0103}{CTRL_0000}来玩哦！{CTRL_0001}怎么办！？」
zh_txt_a346a806_001648_0088	txt_a346a806_001648_0088	message	msg/fld/034.m	0x1648	88	chunk_0137	auto_adjusted_structure_residue auto_adjusted_extra_control_tokens control_tokens_before_mismatch	remove_extra_control_tokens:1	strip_prefix_before_sjis_text	2	51 00	Q{CTRL_00}	CTRL_0001	CTRL_8200 CTRL_0001	CTRL_0001	14	22	8		を　３つ{CTRL_0001}てにいれた！	{CTRL_8200}{CTRL_0001}获得了三个！	{CTRL_0001}获得了三个！
zh_txt_a346a806_00195E_0103	txt_a346a806_00195E_0103	message	msg/fld/034.m	0x195E	103	chunk_0137	auto_adjusted_structure_residue auto_adjusted_extra_control_tokens control_tokens_before_mismatch	remove_extra_control_tokens:1	strip_prefix_before_sjis_text	2	55 00	U{CTRL_00}	CTRL_0001	CTRL_8200 CTRL_0001	CTRL_0001	14	22	8		を　３つ{CTRL_0001}てにいれた！	{CTRL_8200}{CTRL_0001}获得了三个！	{CTRL_0001}获得了三个！
zh_txt_a346a806_001AD2_0110	txt_a346a806_001AD2_0110	message	msg/fld/034.m	0x1AD2	110	chunk_0137	auto_adjusted_structure_residue auto_adjusted_extra_control_tokens control_tokens_before_mismatch	remove_extra_control_tokens:1	strip_prefix_before_sjis_text	2	53 00	S{CTRL_00}	CTRL_0001	CTRL_8200 CTRL_0001	CTRL_0001	14	22	8		を　３つ{CTRL_0001}てにいれた！	{CTRL_8200}{CTRL_0001}获得了三个！	{CTRL_0001}获得了三个！
zh_txt_a346a806_001DB0_0124	txt_a346a806_001DB0_0124	message	msg/fld/034.m	0x1DB0	124	chunk_0137	auto_adjusted_structure_residue auto_adjusted_extra_control_tokens control_tokens_before_mismatch	remove_extra_control_tokens:1	strip_prefix_before_sjis_text	2	57 00	W{CTRL_00}	CTRL_0001	CTRL_8200 CTRL_0001	CTRL_0001	14	22	8		を　３つ{CTRL_0001}てにいれた！	{CTRL_8200}{CTRL_0001}获得了三个！	{CTRL_0001}获得了三个！
