id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note
zh_txt_f831441d_0000C0_0002	txt_f831441d_0000C0_0002	message	msg/btl/008.m	0xC0	2	41 00 81 75 83 71 83 71 83 71 81 45 81 45 81 45 81 40 82 dc 82 be 82 dc 82 be 82 c5 82 b7 82 e6 81 76 03 00	A{CTRL_8100}uヒヒヒ・・・　まだまだですよ」		CTRL_8100	pending_translation	unknown	yes		
zh_txt_e8e8dddc_00000C_0000	txt_e8e8dddc_00000C_0000	message	msg/btl/010.m	0xC	0	41 00 81 75 83 8d 83 62 83 4a 83 4e 81 40 82 c8 82 b3 82 af 82 c8 82 a2 82 c5 82 b7 82 cb 81 45 81 45 81 45 81 76 01 00 81 75 82 c5 82 cd 81 40 82 ed 82 bd 82 b5 82 a9 82 e7 81 40 82 a2 82 ab 82 dc 82 b7 82 e6 81 76 03 00	A{CTRL_8100}uロッカク　なさけないですね・・・」{CTRL_0001}「では　わたしから　いきますよ」		CTRL_8100 CTRL_0001	pending_translation	unknown	yes		
zh_txt_e8e8dddc_00005E_0001	txt_e8e8dddc_00005E_0001	message	msg/btl/010.m	0x5E	1	41 00 81 75 83 71 83 71 83 71 81 45 81 45 81 45 81 40 82 b7 82 b1 82 b5 81 40 82 a0 82 dc 82 ad 81 40 82 dd 82 c4 82 a2 82 bd 82 e6 82 a4 82 c5 82 b7 82 cb 81 76 01 00 81 75 82 bb 82 eb 82 bb 82 eb 81 40 82 d9 82 f1 82 ab 82 c5 81 40 82 a2 82 ab 82 dc 82 b7 82 e6 81 76 03 00	A{CTRL_8100}uヒヒヒ・・・　すこし　あまく　みていたようですね」{CTRL_0001}「そろそろ　ほんきで　いきますよ」		CTRL_8100 CTRL_0001	pending_translation	unknown	yes		
zh_txt_e8e8dddc_0000C2_0002	txt_e8e8dddc_0000C2_0002	message	msg/btl/010.m	0xC2	2	41 00 81 75 83 71 83 71 83 71 81 45 81 45 81 45 81 40 82 dc 82 be 82 dc 82 be 82 c5 82 b7 82 e6 81 76 03 00	A{CTRL_8100}uヒヒヒ・・・　まだまだですよ」		CTRL_8100	pending_translation	unknown	yes		
zh_txt_8f76d3bc_00000E_0000	txt_8f76d3bc_00000E_0000	message	msg/btl/015.m	0xE	0	81 75 83 4e 83 4e 83 62 81 45 81 45 81 45 81 76 01 00 81 75 83 4e 83 4e 83 4e 83 4e 81 45 81 45 81 45 81 76 03 00	「ククッ・・・」{CTRL_0001}「クククク・・・」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_8f76d3bc_00003E_0001	txt_8f76d3bc_00003E_0001	message	msg/btl/015.m	0x3E	1	81 75 83 54 81 45 81 45 81 45 83 58 83 50 81 48 81 76 03 00	「サ・・・スケ？」			pending_translation	unknown	yes		
zh_txt_8f76d3bc_00005C_0002	txt_8f76d3bc_00005C_0002	message	msg/btl/015.m	0x5C	2	81 75 81 45 81 45 81 45 83 54 83 58 83 50 81 45 81 45 81 45 82 ad 82 f1 81 45 81 45 81 45 81 48 81 76 03 00	「・・・サスケ・・・くん・・・？」			pending_translation	unknown	yes		
zh_txt_8f76d3bc_00008A_0003	txt_8f76d3bc_00008A_0003	message	msg/btl/015.m	0x8A	3	81 75 82 a8 82 a2 81 40 83 54 83 58 83 50 81 49 81 48 81 76 03 00	「おい　サスケ！？」			pending_translation	unknown	yes		
zh_txt_8f76d3bc_0000AA_0004	txt_8f76d3bc_0000AA_0004	message	msg/btl/015.m	0xAA	4	81 75 83 54 83 58 83 50 81 48 81 76 03 00	「サスケ？」			pending_translation	unknown	yes		
zh_txt_8f76d3bc_0000C2_0005	txt_8f76d3bc_0000C2_0005	message	msg/btl/015.m	0xC2	5	81 75 81 45 81 45 81 45 81 45 81 45 81 45 81 49 81 48 81 76 03 00	「・・・・・・！？」			pending_translation	unknown	yes		
zh_txt_8f76d3bc_0000E2_0006	txt_8f76d3bc_0000E2_0006	message	msg/btl/015.m	0xE2	6	81 75 83 54 83 58 83 50 82 ad 82 f1 81 49 81 40 82 c7 82 a4 82 b5 82 bd 82 f1 82 c5 82 b7 81 48 81 76 03 00	「サスケくん！　どうしたんです？」			pending_translation	unknown	yes		
zh_txt_8f76d3bc_000110_0007	txt_8f76d3bc_000110_0007	message	msg/btl/015.m	0x110	7	81 75 81 45 81 45 81 45 81 45 81 45 81 45 81 49 81 48 81 76 03 00	「・・・・・・！？」			pending_translation	unknown	yes		
zh_txt_687921f6_00000C_0000	txt_687921f6_00000C_0000	message	msg/btl/023.m	0xC	0	40 00 81 75 83 4e 83 4e 83 4e 81 45 81 45 81 45 81 40 82 b7 82 ce 82 e7 82 b5 82 a2 81 40 83 60 83 4a 83 89 82 be 81 45 81 45 81 45 81 45 81 45 81 45 81 76 01 00 81 75 82 ab 82 b3 82 dc 82 e7 82 b2 82 c6 82 ab 82 c9 81 40 82 ed 82 bd 82 b5 82 f0 81 40 82 c6 82 df 82 e9 82 b1 82 c6 82 cd 81 40 82 c5 82 ab 82 f1 81 76 01 00 81 75 82 b1 82 cc 82 ce 82 c5 81 40 82 ab 82 a6 82 b3 82 e9 82 aa 81 40 82 e6 82 a2 81 45 81 45 81 45 81 76 03 00	@{CTRL_8100}uククク・・・　すばらしい　チカラだ・・・・・・」{CTRL_0001}「きさまらごときに　わたしを　とめることは　できん」{CTRL_0001}「このばで　きえさるが　よい・・・」		CTRL_8100 CTRL_0001 CTRL_0001	pending_translation	unknown	yes		
zh_txt_304f89b4_000014_0000	txt_304f89b4_000014_0000	message	msg/btl/026.m	0x14	0	81 40 81 40 81 40 81 40 81 40 81 40 81 40 81 40 81 40 81 40 82 b0 82 f1 82 b3 82 ad 01 00 01 00 03 01 00 00 81 40 81 40 81 40 81 40 81 40 81 40 81 40 81 40 81 40 81 40 8a dd 96 7b 90 c4 8e 6a 01 00 01 00 03 01 00 00 81 40 81 40 81 40 81 5d 8f 57 89 70 8e d0 81 75 8f 54 8a a7 8f ad 94 4e 83 57 83 83 83 93 83 76 81 76 82 ea 82 f1 82 b3 82 a2 81 5d	　　　　　　　　　　げんさく{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　　　　　　岸本斉史{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　‐集英社「週刊少年ジャンプ」れんさい‐		CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_000094_0001	txt_304f89b4_000094_0001	message	msg/btl/026.m	0x94	1	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 82 a4 82 b8 82 dc 82 ab 83 69 83 8b 83 67 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 bd 82 af 82 a4 82 bf 81 40 82 b6 82 e3 82 f1 82 b1 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 8f 74 96 ec 83 54 83 4e 83 89 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 c8 82 a9 82 de 82 e7 81 40 82 bf 82 a6	　　　　　キャスト{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　うずまきナルト{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　たけうち　じゅんこ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　春野サクラ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　なかむら　ちえ		CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_000126_0002	txt_304f89b4_000126_0002	message	msg/btl/026.m	0x126	2	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67 01 00 03 01 02 00 81 40 81 40 81 40 81 40 93 de 97 c7 83 56 83 4a 83 7d 83 8b 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 e0 82 e8 82 ad 82 da 81 40 82 b5 82 e5 82 a4 82 bd 82 eb 82 a4 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 8f 48 93 b9 83 60 83 87 83 45 83 57 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a2 82 c6 82 a4 81 40 82 af 82 f1 82 bd 82 eb 82 a4 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 8e 52 92 86 82 a2 82 cc 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 e4 82 b8 82 ab 81 40 82 e8 82 e5 82 a4 82 a9	　　　　　キャスト{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　奈良シカマル{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　もりくぼ　しょうたろう{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　秋道チョウジ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　いとう　けんたろう{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　山中いの{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　ゆずき　りょうか		CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_0001F4_0003	txt_304f89b4_0001F4_0003	message	msg/btl/026.m	0x1F4	3	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67 01 00 03 01 02 00 81 40 81 40 81 40 81 40 8c a2 92 cb 83 4c 83 6f 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 c6 82 e8 82 a4 82 dd 81 40 82 b1 82 a4 82 b7 82 af 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 93 fa 8c fc 83 71 83 69 83 5e 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 dd 82 b8 82 ab 81 40 82 c8 82 c8 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 96 fb 8f 97 83 56 83 6d 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a9 82 ed 82 be 81 40 82 b5 82 f1 82 b6	　　　　　キャスト{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　犬塚キバ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　とりうみ　こうすけ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　日向ヒナタ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　みずき　なな{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　油女シノ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　かわだ　しんじ		CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_0002B0_0004	txt_304f89b4_0002B0_0004	message	msg/btl/026.m	0x2B0	4	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67 01 00 03 01 02 00 81 40 81 40 81 40 81 40 83 8d 83 62 83 4e 81 45 83 8a 81 5b 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 dc 82 b7 82 a9 82 ed 81 40 82 e6 82 a4 82 a2 82 bf 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 93 fa 8c fc 83 6c 83 57 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 c6 82 a8 82 bf 82 a9 81 40 82 b1 82 a4 82 a2 82 bf 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 83 65 83 93 83 65 83 93 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 bd 82 de 82 e7 81 40 82 e4 82 a9 82 e8	　　　　　キャスト{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　ロック・リー{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　ますかわ　よういち{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　日向ネジ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　とおちか　こういち{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　テンテン{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　たむら　ゆかり		CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_000374_0005	txt_304f89b4_000374_0005	message	msg/btl/026.m	0x374	5	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67 01 00 03 01 02 00 81 40 81 40 81 40 81 40 89 e4 88 a4 97 85 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a2 82 b5 82 be 81 40 82 a0 82 ab 82 e7 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 83 65 83 7d 83 8a 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 cf 82 ad 81 40 82 eb 82 dd 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 83 4a 83 93 83 4e 83 8d 83 45 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a9 82 b9 81 40 82 e2 82 b7 82 e4 82 ab	　　　　　キャスト{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　我愛羅{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　いしだ　あきら{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　テマリ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　ぱく　ろみ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　カンクロウ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　かせ　やすゆき		CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_000426_0006	txt_304f89b4_000426_0006	message	msg/btl/026.m	0x426	6	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 82 cd 82 bd 82 af 83 4a 83 4a 83 56 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a2 82 cc 82 a4 82 a6 81 40 82 a9 82 b8 82 d0 82 b1 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 83 7d 83 43 83 67 81 45 83 4b 83 43 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a6 82 ce 82 e7 81 40 82 dc 82 b3 82 b5	　　　　　キャスト{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　はたけカカシ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　いのうえ　かずひこ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　マイト・ガイ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　えばら　まさし		CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_0004B8_0007	txt_304f89b4_0004B8_0007	message	msg/btl/026.m	0x4B8	7	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67	　　　　　キャスト			pending_translation	unknown	yes		
zh_txt_304f89b4_0004D4_0008	txt_304f89b4_0004D4_0008	message	msg/btl/026.m	0x4D4	8	81 40 81 40 81 40 81 40 83 4d 83 83 83 8b 83 69 83 8b 83 67 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 b1 82 ae 82 ea 81 40 82 a6 82 dc	　　　　ギャルナルト{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　こぐれ　えま		CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_00050E_0009	txt_304f89b4_00050E_0009	message	msg/btl/026.m	0x50E	9	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67	　　　　　キャスト			pending_translation	unknown	yes		
zh_txt_304f89b4_00052A_0010	txt_304f89b4_00052A_0010	message	msg/btl/026.m	0x52A	10	81 40 81 40 81 40 81 40 82 a4 82 dd 82 cc 83 43 83 8b 83 4a 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 b9 82 ab 81 40 82 c6 82 b5 82 d0 82 b1	　　　　うみのイルカ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　せき　としひこ		CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_000566_0011	txt_304f89b4_000566_0011	message	msg/btl/026.m	0x566	11	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 93 8d 92 6e 8d c4 95 73 8e 61 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a2 82 b5 82 c3 82 a9 81 40 82 a4 82 f1 82 b5 82 e5 82 a4 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 94 92 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a0 82 b3 82 cc 81 40 82 dc 82 e4 82 dd	　　　　　キャスト{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　桃地再不斬{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　いしづか　うんしょう{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　白{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　あさの　まゆみ		CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_0005EE_0012	txt_304f89b4_0005EE_0012	message	msg/btl/026.m	0x5EE	12	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 82 a4 82 bf 82 cd 83 43 83 5e 83 60 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a2 82 b5 82 a9 82 ed 81 40 82 d0 82 c5 82 a8 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 8a b1 8a 60 8b 53 8e 4c 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 be 82 f1 81 40 82 c6 82 e0 82 e4 82 ab	　　　　　キャスト{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　うちはイタチ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　いしかわ　ひでお{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　干柿鬼鮫{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　だん　ともゆき		CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_00067A_0013	txt_304f89b4_00067A_0013	message	msg/btl/026.m	0x67A	13	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67 01 00 03 01 02 00 81 40 81 40 81 40 81 40 8e a9 97 88 96 e7 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a8 82 a8 82 c2 82 a9 81 40 82 d9 82 a4 82 bf 82 e3 82 a4 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 8d 6a 8e e8 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 a9 82 c2 82 ab 81 40 82 dc 82 b3 82 b1 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 91 e5 8e d6 8a db 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 ad 82 b6 82 e7	　　　　　キャスト{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　自来也{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　おおつか　ほうちゅう{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　綱手{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　かつき　まさこ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　大蛇丸{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　くじら		CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_000728_0014	txt_304f89b4_000728_0014	message	msg/btl/026.m	0x728	14	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67	　　　　　キャスト			pending_translation	unknown	yes		
zh_txt_304f89b4_000744_0015	txt_304f89b4_000744_0015	message	msg/btl/026.m	0x744	15	81 40 81 40 81 40 81 40 82 a4 82 bf 82 cd 83 54 83 58 83 50 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 b7 82 ac 82 e2 82 dc 81 40 82 cc 82 e8 82 a0 82 ab	　　　　うちはサスケ{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　すぎやま　のりあき		CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_000784_0016	txt_304f89b4_000784_0016	message	msg/btl/026.m	0x784	16	81 40 81 40 81 40 81 40 81 40 83 4c 83 83 83 58 83 67	　　　　　キャスト			pending_translation	unknown	yes		
zh_txt_304f89b4_0007A0_0017	txt_304f89b4_0007A0_0017	message	msg/btl/026.m	0x7A0	17	81 40 81 40 81 40 81 40 8e 4f 91 e3 96 da 89 ce 89 65 81 45 89 8e 94 f2 01 00 03 01 00 00 81 40 81 40 81 40 81 40 82 b5 82 ce 82 bd 81 40 82 d0 82 c5 82 a9 82 c2	　　　　三代目火影・猿飛{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　しばた　ひでかつ		CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_0007E4_0018	txt_304f89b4_0007E4_0018	message	msg/btl/026.m	0x7E4	18	81 40 81 40 81 40 81 40 83 56 83 6a 83 41 83 47 83 4f 83 5b 83 4e 83 65 83 42 83 75 83 76 83 8d 83 66 83 85 81 5b 83 54 81 5b 01 00 03 01 00 00 81 40 81 40 81 40 81 40 81 40 82 c6 82 dd 82 e2 82 dc 81 40 82 a9 82 f1 82 bd 82 eb 82 a4 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 83 47 83 4f 83 5b 83 4e 83 65 83 42 83 75 83 76 83 8d 83 66 83 85 81 5b 83 54 81 5b 01 00 03 01 00 00 81 40 81 40 81 40 81 40 81 40 82 a9 82 dd 82 a8 81 40 82 b5 82 e3 82 f1 82 b6 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 83 5b 83 6c 83 89 83 8b 83 7d 83 6c 81 5b 83 57 83 83 81 5b 01 00 03 01 00 00 81 40 81 40 81 40 81 40 81 40 82 e0 82 e8 82 a8 82 a9 81 40 82 c6 82 b5 82 d0 82 eb	　　　　シニアエグゼクティブプロデューサー{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　とみやま　かんたろう{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　エグゼクティブプロデューサー{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　かみお　しゅんじ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　ゼネラルマネージャー{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　もりおか　としひろ		CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_304f89b4_0008D0_0019	txt_304f89b4_0008D0_0019	message	msg/btl/026.m	0x8D0	19	81 40 81 40 81 40 81 40 83 7d 83 6c 81 5b 83 57 83 83 81 5b 01 00 03 01 00 00 81 40 81 40 81 40 81 40 81 40 82 e6 82 b1 82 bd 81 40 82 b7 82 ae 82 e9 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 83 60 81 5b 83 74 83 7d 81 5b 83 50 83 65 83 42 83 93 83 4f 01 00 03 01 00 00 81 40 81 40 81 40 81 40 81 40 82 e0 82 e8 82 a8 82 a9 81 40 82 c6 82 b5 82 d0 82 eb 01 00 01 00 03 01 02 00 81 40 81 40 81 40 81 40 83 7d 81 5b 83 50 83 65 83 42 83 93 83 4f 01 00 03 01 00 00 81 40 81 40 81 40 81 40 81 40 82 a8 82 a8 82 ce 81 40 82 b5 82 f1 82 a2 82 bf 82 eb 82 a4 01 00 03 01 00 00 81 40 81 40 81 40 81 40 81 40 82 a0 82 b4 82 dd 81 40 82 e2 82 b7 82 e4 82 ab 01 00 03 01 00 00 81 40 81 40 81 40 81 40 81 40 82 c8 82 a9 82 b9 81 40 82 bd 82 a9 82 b5	　　　　マネージャー{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　よこた　すぐる{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　チーフマーケティング{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　もりおか　としひろ{CTRL_0001}{CTRL_0001}{CTRL_0103}{CTRL_0002}　　　　マーケティング{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　おおば　しんいちろう{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　あざみ　やすゆき{CTRL_0001}{CTRL_0103}{CTRL_0000}　　　　　なかせ　たかし		CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
